2	0.9954	0.0010	0.0037
2	0.9921	0.0008	0.0071
2	0.9575	0.0225	0.0200
2	0.9997	0.0000	0.0003
2	0.9783	0.0018	0.0198
2	0.9920	0.0000	0.0080
2	0.9574	0.0015	0.0411
2	1.0000	0.0000	0.0000
2	0.9330	0.0333	0.0338
2	0.9672	0.0019	0.0309
2	1.0000	0.0000	0.0000
2	1.0000	0.0000	0.0000
2	0.9800	0.0002	0.0198
2	1.0000	0.0000	0.0000
2	0.9991	0.0000	0.0009
3	0.8949	0.0443	0.0608
3	0.8496	0.0892	0.0612
3	0.8301	0.0969	0.0730
3	0.8748	0.0853	0.0400
3	0.8496	0.0683	0.0821
3	0.8582	0.0775	0.0643
3	0.8613	0.0658	0.0729
3	0.9082	0.0630	0.0288
3	0.8995	0.0498	0.0508
3	0.8311	0.0687	0.1002
3	0.8644	0.0955	0.0401
3	0.8182	0.1055	0.0763
3	0.8930	0.0751	0.0319
3	0.8810	0.0723	0.0467
3	0.8436	0.0737	0.0828
3	0.8366	0.0951	0.0683
3	0.8983	0.0591	0.0426
3	0.9304	0.0379	0.0317
3	0.8604	0.0780	0.0616
3	0.8747	0.0914	0.0340
4	0.8574	0.0848	0.0578
4	0.9054	0.0608	0.0338
4	0.8543	0.0993	0.0464
4	0.9004	0.0517	0.0479
4	0.8450	0.1062	0.0489
4	0.8929	0.0662	0.0408
4	0.8801	0.0872	0.0327
4	0.9215	0.0494	0.0291
4	0.8303	0.1016	0.0680
4	0.8613	0.0726	0.0661
4	0.8988	0.0645	0.0367
4	0.8547	0.0840	0.0613
4	0.8309	0.0903	0.0788
4	0.8711	0.0814	0.0476
4	0.7470	0.1161	0.1368
4	0.8734	0.0849	0.0417
4	0.8511	0.0949	0.0540
4	0.8771	0.0645	0.0584
4	0.8710	0.0860	0.0430
4	0.8452	0.0901	0.0648
4	0.8548	0.0976	0.0476
4	0.8734	0.0949	0.0317
4	0.8956	0.0629	0.0416
4	0.8285	0.0765	0.0950
4	0.8391	0.0913	0.0696
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
5	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
6	0.0000	1.0000	0.0000
7	0.0000	1.0000	0.0000
7	0.0000	1.0000	0.0000
7	0.0000	1.0000	0.0000
7	0.0000	1.0000	0.0000
8	0.0054	0.9943	0.0004
8	0.0039	0.9931	0.0030
8	0.0075	0.9909	0.0015
8	0.0010	0.9968	0.0023
8	0.0001	0.9973	0.0026
8	0.0121	0.9869	0.0010
8	0.0079	0.9921	0.0000
8	0.0157	0.9843	0.0000
8	0.0102	0.9858	0.0039
8	0.0127	0.9862	0.0011
8	0.0079	0.9856	0.0065
8	0.0093	0.9890	0.0017
8	0.0231	0.9760	0.0010
8	0.0104	0.9872	0.0024
8	0.0007	0.9993	0.0000
8	0.0201	0.9789	0.0011
8	0.0158	0.9833	0.0009
8	0.0020	0.9949	0.0031
8	0.0092	0.9883	0.0025
8	0.0027	0.9957	0.0016
8	0.0177	0.9797	0.0026
8	0.0181	0.9819	0.0000
8	0.0060	0.9920	0.0019
8	0.0129	0.9867	0.0004
8	0.0088	0.9910	0.0002
8	0.0137	0.9862	0.0000
8	0.0082	0.9912	0.0006
8	0.0079	0.9894	0.0027
8	0.0019	0.9963	0.0018
8	0.0060	0.9932	0.0008
8	0.0062	0.9915	0.0024
8	0.0088	0.9909	0.0003
8	0.0095	0.9844	0.0061
8	0.0037	0.9931	0.0032
8	0.0076	0.9899	0.0025
8	0.0228	0.9766	0.0005
8	0.0045	0.9935	0.0021
8	0.0034	0.9940	0.0026
8	0.0066	0.9925	0.0010
8	0.0109	0.9876	0.0015
8	0.0295	0.9676	0.0029
8	0.0128	0.9872	0.0000
8	0.0030	0.9970	0.0000
8	0.0029	0.9965	0.0006
8	0.0000	1.0000	0.0000
8	0.0062	0.9878	0.0060
8	0.0047	0.9897	0.0056
8	0.0000	0.9958	0.0042
8	0.0017	0.9952	0.0031
8	0.0015	0.9976	0.0009
8	0.0054	0.9934	0.0012
8	0.0002	0.9994	0.0003
8	0.0024	0.9975	0.0001
8	0.0021	0.9963	0.0016
8	0.0012	0.9982	0.0006
8	0.0000	0.9997	0.0002
8	0.0063	0.9887	0.0050
8	0.0065	0.9931	0.0004
8	0.0084	0.9896	0.0021
8	0.0012	0.9982	0.0006
8	0.0144	0.9855	0.0000
8	0.0046	0.9948	0.0007
8	0.0291	0.9702	0.0008
8	0.0065	0.9935	0.0000
8	0.0197	0.9800	0.0003
8	0.0107	0.9891	0.0002
8	0.0202	0.9790	0.0008
8	0.0033	0.9956	0.0011
8	0.0088	0.9889	0.0023
8	0.0076	0.9924	0.0000
8	0.0052	0.9948	0.0000
8	0.0010	0.9987	0.0002
8	0.0174	0.9797	0.0029
8	0.0018	0.9981	0.0000
8	0.0008	0.9992	0.0000
