LP45	-146.09852600097656	291.66192626953125	368.3868713378906	20.876911163330078	-19.92905616760254	21.293729782104492	0.05313682183623314	-111.58289337158203	29.380807876586914	-19.086292266845703
LP47	-109.80810546875	269.76348876953125	280.9277648925781	17.828399658203125	13.904016494750977	5.016037940979004	-46.40504455566406	-60.077720642089844	-69.04825592041016	-476.0607604980469
LP52	-128.98898315429688	258.1946105957031	321.4485168457031	23.191097259521484	-3.0287365913391113	3.0434682369232178	-23.20825958251953	-47.55994415283203	82.56989288330078	-251.38681030273438
LP63	-109.61283111572266	289.027099609375	350.1667175292969	8.347378730773926	5.170739650726318	-26.766786575317383	8.410380363464355	461.5200500488281	-38.14280700683594	363.53253173828125
LP71	-135.29782104492188	278.8780822753906	347.38922119140625	15.112330436706543	-13.270441055297852	8.55066204071045	5.281709671020508	59.82186508178711	-44.836238861083984	69.74996948242188
LP74	-137.6905975341797	302.4273681640625	306.5341796875	15.108893394470215	10.992729187011719	56.556060791015625	-5.341059684753418	-231.14688110351562	91.52770233154297	-167.0166778564453
LP75	-117.88793182373047	280.2740478515625	328.4046630859375	6.3969621658325195	-26.290056228637695	-28.3360652923584	-20.15481948852539	112.14263916015625	-35.63153839111328	28.75580406188965
LP76	-141.8406982421875	291.8273620605469	388.2620544433594	16.799901962280273	-11.352086067199707	22.38313102722168	1.3659493923187256	-188.26596069335938	59.93285369873047	-229.06747436523438
LP79	-112.98382568359375	277.17034912109375	338.9576721191406	2.7310328483581543	-14.619828224182129	-10.949841499328613	9.290542602539062	-2.378305196762085	31.096214294433594	91.7093734741211
LP224	-130.60939025878906	284.77935791015625	327.52728271484375	12.56417465209961	-16.22119903564453	-25.067298889160156	-6.299062252044678	100.99830627441406	-17.38362693786621	132.0255584716797
LP226	-118.23056030273438	289.61962890625	299.4127502441406	7.074821949005127	46.8752326965332	-0.8365362882614136	12.54867172241211	-236.60264587402344	82.63212585449219	119.1906509399414
LP235	-131.48106384277344	312.9695739746094	222.51185607910156	13.570377349853516	-8.018095016479492	-14.549830436706543	-10.792259216308594	322.3487548828125	-1.8441076278686523	-70.6048812866211
LP238	-126.51168823242188	272.90960693359375	266.28082275390625	9.65174388885498	-10.423711776733398	-18.08236312866211	-4.305899143218994	-145.65335083007812	-2.131312608718872	-51.712684631347656
LP249	-138.4137420654297	280.8683776855469	311.5223083496094	15.158036231994629	-2.639713764190674	12.615774154663086	-2.9843759536743164	71.04435729980469	-12.434260368347168	-16.26301383972168
LP250	-132.14500427246094	293.48516845703125	348.3182067871094	14.698410034179688	2.127061367034912	0.4763561189174652	10.8714017868042	-142.70675659179688	78.0032730102539	-185.5489959716797
LP252	-132.9483184814453	270.25274658203125	336.1422424316406	6.547263145446777	-1.3735251426696777	12.515210151672363	16.612276077270508	145.455322265625	18.029247283935547	258.0514831542969
LP258	-140.91741943359375	265.1504211425781	326.9096374511719	17.21409797668457	-8.789756774902344	3.881930112838745	7.114040374755859	253.09596252441406	-48.371280670166016	181.10536193847656
LP259	-128.7566375732422	279.2909851074219	342.75823974609375	8.763219833374023	-13.74382209777832	34.521148681640625	37.265846252441406	-416.7236022949219	1.9080102443695068	390.99090576171875
LP260	-151.20433044433594	225.74624633789062	277.78338623046875	11.876029014587402	16.290180206298828	4.457075119018555	-6.233093738555908	118.15560150146484	-53.96549987792969	-121.291748046875
LP262	-122.47114562988281	291.7692565917969	332.88458251953125	13.563718795776367	6.600372314453125	-4.872080326080322	14.56183910369873	256.3915710449219	-127.75753021240234	54.74808120727539
LP263	-125.58983612060547	282.3543701171875	308.962890625	14.603286743164062	-16.7952880859375	-9.488662719726562	-18.954904556274414	175.10269165039062	-31.351917266845703	49.32208251953125
LP271	-137.72750854492188	291.5722961425781	379.15826416015625	23.723169326782227	19.721229553222656	19.480297088623047	24.236032485961914	-158.1520538330078	41.51673889160156	173.7330322265625
LP680	-124.49613189697266	277.045166015625	323.64166259765625	3.2944252490997314	17.058429718017578	-23.425317764282227	16.47241973876953	39.9913215637207	-12.187161445617676	-173.98114013671875
LP687	-130.7479248046875	273.4671325683594	359.4449462890625	14.801980972290039	-9.924666404724121	9.77751350402832	31.48102378845215	-281.351318359375	9.506071090698242	297.9007568359375
LP700	-123.6944580078125	280.34417724609375	308.1410217285156	9.348834991455078	11.396620750427246	-24.651273727416992	8.48316764831543	-73.61262512207031	3.58095121383667	118.46821594238281
LP722	-118.06428527832031	281.0428771972656	322.04327392578125	7.028564453125	-5.407172679901123	-15.53592586517334	-17.35507583618164	430.20013427734375	-75.67118835449219	126.73841094970703
LP736	-128.5298309326172	299.5655822753906	356.10504150390625	17.52500343322754	-11.229415893554688	-5.531232833862305	-3.034475088119507	337.3512878417969	-9.694622993469238	-197.5747528076172
LP926	-142.1497344970703	264.59759521484375	333.0011291503906	18.813671112060547	-14.223978042602539	0.6294382810592651	-7.006291389465332	-48.093170166015625	-52.11254119873047	-120.58274841308594
LP929	-131.0635528564453	265.6462097167969	305.04901123046875	15.765681266784668	19.432077407836914	6.660833835601807	-14.444402694702148	-101.88495635986328	-23.236351013183594	-100.79705047607422
LP1121	-149.3715362548828	280.1562194824219	293.7113342285156	14.152894020080566	22.547822952270508	8.225909233093262	-6.597518444061279	240.5899658203125	-20.83424186706543	113.72370910644531
LP1124	-116.26686096191406	270.24688720703125	326.4072265625	16.30722999572754	-2.309340000152588	-19.831392288208008	-40.90279769897461	158.38687133789062	15.959761619567871	-750.3270874023438
LP1135	-139.3549041748047	275.867919921875	300.2640075683594	8.563716888427734	-4.6628289222717285	3.0680081844329834	-8.211100578308105	-122.62814331054688	64.6195068359375	-171.75184631347656
LP1136	-131.5552520751953	308.1788330078125	230.22940063476562	4.395999908447266	-8.504786491394043	41.25979995727539	23.467561721801758	-417.0614929199219	77.45003509521484	152.23159790039062
LP1137	-142.08148193359375	303.5657958984375	337.05242919921875	11.013072967529297	4.068962574005127	24.67801284790039	30.113561630249023	-355.2876281738281	67.39360809326172	108.16770935058594
LP1138	-156.2398223876953	262.8117980957031	316.8792724609375	17.874874114990234	-13.533095359802246	-14.47980785369873	8.074481964111328	-148.4080047607422	2.7325472831726074	-23.56184959411621
LP1145	-103.00897979736328	273.1962890625	327.5920715332031	6.74038553237915	8.632204055786133	-11.742754936218262	-9.582643508911133	537.0753784179688	-100.46680450439453	165.58596801757812
LP1152	-120.66044616699219	256.34429931640625	305.9138488769531	10.449644088745117	-5.842074871063232	-6.306240081787109	-9.418405532836914	-114.53408813476562	52.1898078918457	-388.2751159667969
LP1173	-128.6638946533203	290.5936584472656	331.0214538574219	10.509597778320312	0.8032764196395874	4.281011581420898	13.566783905029297	-193.62696838378906	15.154374122619629	245.67327880859375
LP1281	-127.27508544921875	300.1001281738281	307.0374450683594	11.459108352661133	-1.3172144889831543	-21.347972869873047	-40.425411224365234	194.4982452392578	-63.58693313598633	-220.00991821289062
LP1286	-145.49729919433594	262.253173828125	312.7601013183594	11.563098907470703	-5.765024662017822	-26.34217071533203	10.06800365447998	32.19527816772461	-45.310020446777344	23.404674530029297
LP1288	-131.23190307617188	279.6089172363281	295.2793884277344	6.936202049255371	4.376267910003662	-32.651248931884766	-1.5262504816055298	274.2693786621094	-102.46788024902344	51.501705169677734
LP1291	-140.7725372314453	299.9373779296875	370.9330139160156	18.217456817626953	-3.8163914680480957	-12.470782279968262	-4.8905181884765625	-196.1395721435547	53.744388580322266	-330.586669921875
LP1292	-140.399658203125	308.83056640625	371.9312438964844	23.48273277282715	-11.025674819946289	48.92369842529297	20.880077362060547	-339.2408142089844	104.7540283203125	140.73109436035156
LP1293	-136.32728576660156	277.7878112792969	290.1540222167969	14.85749626159668	-12.22390365600586	27.03816032409668	6.234621524810791	-93.9832534790039	-8.15881061553955	203.1948699951172
