LPdom_LPfor	LBVwil_LPdom	LBVwil_LPfor
25247.400186168354	750429.9395976352	750429.9395976352
76279.21913998049	130869.12541050278	130869.12541050278
9891.469449705577	13981.54892459989	13981.54892459989
36442.381085607354	109140.68431376474	109140.68431376474
10998.719030955393	25545.023513439046	25545.023513439046
32984.44695576949	124027.42825920321	124027.42825920321
24780.387680550983	42155.31127099132	42155.31127099132
0.0	105365.66277805003	105365.66277805003
11020.831163996803	49984.92810126137	49984.92810126137
13526.070650439775	105740.06192943577	105740.06192943577
30696.77056767247	326333.71259207587	326333.71259207587
20283.332216947685	249189.5342355723	249189.5342355723
45268.75934482832	59437.40551556124	59437.40551556124
0.0	597059.3752742275	597059.3752742275
15690.50845241298	452419.5551578549	452419.5551578549
36608.507141116235	342317.5360668128	342317.5360668128
24973.998169801667	426366.1193714729	426366.1193714729
19371.794473410697	40897.0837838656	40897.0837838656
23403.63643051051	411264.747438318	411264.747438318
50530.49167345837	9911.131442168962	9911.131442168962
37019.11908880011	25431.61543106672	25431.61543106672
0.0	166416.8639574947	166416.8639574947
37637.72338007644	149684.3176683245	149684.3176683245
90336.0927578716	18727.779570501385	18727.779570501385
51485.5906377018	67342.66933229993	67342.66933229993
17973.318436828435	67716.781601776	67716.781601776
47396.50007277417	166702.34845613842	166702.34845613842
26264.754147877335	36318.20627335411	36318.20627335411
11098.830988932885	88795.84611898016	88795.84611898016
9839.182794518838	26179.38660759514	26179.38660759514
21556.994921997662	48234.43389573843	48234.43389573843
27038.2217653321	319247.64983266836	319247.64983266836
54800.167038121705	422350.95256407664	422350.95256407664
33690.48880041077	598517.3669781501	598517.3669781501
28445.97351232664	781482.5329026021	781482.5329026021
36767.986310458924	189262.12323632292	189262.12323632292
18495.923563003922	28728.607647106473	28728.607647106473
21664.451991778962	352937.13430343877	352937.13430343877
24646.436149841862	66785.66188508263	66785.66188508263
0.0	615348.7705523488	615348.7705523488
17046.15355545692	438265.48573112907	438265.48573112907
12333.073364099593	132929.52862017858	132929.52862017858
18293.180046883648	855136.4056847936	855136.4056847936
24436.359410576988	722320.1434083271	722320.1434083271
24157.629444763123	25511.387253430235	25511.387253430235
60013.41560638968	133859.96869657235	133859.96869657235
43188.031873271975	312512.75152550463	312512.75152550463
16419.74286323624	969229.9806812739	969229.9806812739
17669.90868996316	115547.77242475282	115547.77242475282
52993.36752019308	30976.132969879276	30976.132969879276
49985.85092872656	98607.72643938237	98607.72643938237
23196.938807895338	40661.04844676487	40661.04844676487
29229.99699163275	120686.428448979	120686.428448979
61449.213611031126	139679.91228885032	139679.91228885032
18294.20960105777	278835.07592890796	278835.07592890796
28358.649261868053	125436.46773474365	125436.46773474365
18653.21298094478	27562.05422161173	27562.05422161173
48715.34639878814	19083.526682128664	19083.526682128664
17829.564895525575	129734.26409549864	129734.26409549864
24913.125107159074	388866.0385849413	388866.0385849413
20893.61141975224	308623.5390072695	308623.5390072695
12517.618284719863	12252.19095044005	12252.19095044005
8833.987432902131	68247.18823310536	68247.18823310536
0.0	167459.4578789965	167459.4578789965
14301.934602743126	66403.54693808977	66403.54693808977
23179.886881266826	19094.985520305054	19094.985520305054
37722.772782034925	42384.916263309206	42384.916263309206
68946.1906849801	737249.4576355054	737249.4576355054
43681.06764219216	13715.858277696196	13715.858277696196
22940.839778251015	1205034.6049630884	1205034.6049630884
53122.27262043819	1124817.1308737074	1124817.1308737074
0.0	34321.03259154204	34321.03259154204
26788.417183354697	10460.920050193297	10460.920050193297
49280.031603444375	3485.4498380986147	3485.4498380986147
18781.487924842477	9184.44616033253	9184.44616033253
52201.23985671042	84464.63314560933	84464.63314560933
27347.62478814563	315760.7412874578	315760.7412874578
13981.095540596598	168699.3584225412	168699.3584225412
12635.6982438419	475825.30796441145	475825.30796441145
17486.55727308059	161264.3429189114	161264.3429189114
27329.878636683443	167686.04333805176	167686.04333805176
0.0	15183.162140808678	15183.162140808678
44980.41874418879	474751.0749927212	474751.0749927212
35606.004627801536	125067.63309028774	125067.63309028774
41590.073860771896	229000.34566177113	229000.34566177113
0.0	50740.00119990379	50740.00119990379
15666.909857980343	298846.47019853204	298846.47019853204
22765.187655707832	471775.5631218129	471775.5631218129
41896.40836610547	19683.244707086607	19683.244707086607
84877.55689713104	1368521.607603804	1368521.607603804
22935.01446134803	72801.40026800834	72801.40026800834
59808.8367711653	290912.09150452696	290912.09150452696
30183.314766525113	7912.731481796144	7912.731481796144
12670.296576188239	20602.007597470492	20602.007597470492
58806.67458618978	49358.360369543974	49358.360369543974
17498.17262321623	603005.6365311828	603005.6365311828
17353.5653865106	467505.0344840824	467505.0344840824
0.0	30462.667376374317	30462.667376374317
30423.124263338625	82576.24438892222	82576.24438892222
28376.747217890912	42485.82429029042	42485.82429029042
32368.49387392873	8342.214833680177	8342.214833680177
56419.97150708241	80012.28669240822	80012.28669240822
42040.692631774844	90847.53450388812	90847.53450388812
10744.970697210243	51050.13915534581	51050.13915534581
49976.4803687391	18597.400334183134	18597.400334183134
22723.955473564332	641747.8646170441	641747.8646170441
15885.965347917529	50777.85788461459	50777.85788461459
17417.392088751556	438471.7224323551	438471.7224323551
29255.41045442899	134452.57469439248	134452.57469439248
18056.647606011014	133447.79747500826	133447.79747500826
19309.88024160808	59963.352663733815	59963.352663733815
60874.97701029903	68751.53285827361	68751.53285827361
0.0	53360.178121822246	53360.178121822246
63454.362924984154	8105.78360932132	8105.78360932132
0.0	156159.588308061	156159.588308061
49130.4919793624	5257.574781748595	5257.574781748595
29995.59871759322	301584.7538619388	301584.7538619388
55103.46238059906	148938.72919683447	148938.72919683447
0.0	55302.65655971427	55302.65655971427
27538.760611077574	57576.748593219156	57576.748593219156
28901.889184498606	169474.32813161227	169474.32813161227
54588.03599089087	1116792.2970522644	1116792.2970522644
28333.57677226236	744095.8610331739	744095.8610331739
0.0	246111.58928208114	246111.58928208114
13578.619614542811	57071.51494460721	57071.51494460721
42301.17990689599	181083.11401018084	181083.11401018084
0.0	27242.16270257594	27242.16270257594
108525.07603364874	68769.69008670766	68769.69008670766
0.0	368317.9566642151	368317.9566642151
0.0	771950.3796527357	771950.3796527357
20756.993468570825	632286.1710254572	632286.1710254572
27273.02306568511	249471.2971056792	249471.2971056792
0.0	295957.9715422094	295957.9715422094
22940.39698699901	7931.215577142932	7931.215577142932
26384.531031474195	697073.202200485	697073.202200485
28580.72511248106	15223.419506993203	15223.419506993203
0.0	119195.21341993967	119195.21341993967
32150.65620917719	1712402.0108898883	1712402.0108898883
20167.121594538185	441041.0839562237	441041.0839562237
41047.91384915389	238365.04571375359	238365.04571375359
13877.8055871035	8950.982993758324	8950.982993758324
93133.2991914688	1093724.5789034877	1093724.5789034877
23442.414476355516	628038.4903828269	628038.4903828269
0.0	613738.8332698531	613738.8332698531
0.0	457371.35906776483	457371.35906776483
25201.620205844898	16755.65217594574	16755.65217594574
53515.073742069006	284539.2282134614	284539.2282134614
23003.94856682192	17601.59267001455	17601.59267001455
59777.83703334174	99252.58423543595	99252.58423543595
18588.90993420179	104297.15090850879	104297.15090850879
23594.981362804716	13116.348428571917	13116.348428571917
19354.51440342741	20692.146329042193	20692.146329042193
60263.0327044253	160532.12936523385	160532.12936523385
30578.50177336755	12444.498981590941	12444.498981590941
12985.54914055868	3820.0335585245507	3820.0335585245507
45578.462139694384	119859.56664290404	119859.56664290404
47618.650469414955	767575.0942630209	767575.0942630209
91802.57511541562	17605.51649720975	17605.51649720975
19340.321160428644	362069.5741120476	362069.5741120476
23004.217992712387	331795.2331691341	331795.2331691341
24338.243607106255	11861.465945943648	11861.465945943648
16889.41504043077	261057.3002519159	261057.3002519159
18335.083093682813	69144.65899274172	69144.65899274172
85283.44673480159	157793.98266340306	157793.98266340306
85736.37726519517	46328.25122921713	46328.25122921713
23488.298839118925	6362.835613102396	6362.835613102396
22971.969198540308	6838.6881043366175	6838.6881043366175
83361.96734233541	242537.81669428022	242537.81669428022
20477.90425311243	402196.21603379335	402196.21603379335
16096.61908398906	14039.893229724797	14039.893229724797
127227.24077848924	139127.23433025356	139127.23433025356
0.0	188425.26650850652	188425.26650850652
26894.953251704046	198492.5194422969	198492.5194422969
23391.271868713946	10821.102131282762	10821.102131282762
78846.8470670151	6712.04511246459	6712.04511246459
31366.03932729238	20031.04800861531	20031.04800861531
11500.775321138732	17866.05170406491	17866.05170406491
24671.967043980374	642799.2431653634	642799.2431653634
20738.47160881065	19940.197395563187	19940.197395563187
11370.461792551529	40978.35518715358	40978.35518715358
96605.77436747483	120775.36533409667	120775.36533409667
0.0	32272.217885819948	32272.217885819948
25132.181016737468	30947.19674082388	30947.19674082388
23899.296952951372	10572.84876478183	10572.84876478183
33066.729648563116	95803.12573297291	95803.12573297291
50011.441992034655	1301947.1081413405	1301947.1081413405
111654.69173539225	287794.4278235031	287794.4278235031
20819.221050796114	114373.84367710163	114373.84367710163
91148.51944947052	49317.069072694816	49317.069072694816
11262.622192930246	381445.9777026795	381445.9777026795
0.0	598454.3016667949	598454.3016667949
43547.66699108924	687610.5124680798	687610.5124680798
79160.86848424475	53394.50284731294	53394.50284731294
39561.718674811265	131303.6665417769	131303.6665417769
70711.81335069041	81321.4080346112	81321.4080346112
30658.689413912656	146027.36113082126	146027.36113082126
28454.944130781056	153802.54298182589	153802.54298182589
94201.52139960277	602140.8107854233	602140.8107854233
0.0	2259472.673214694	2259472.673214694
13244.433623790948	19033.42131848739	19033.42131848739
25623.08954220999	195225.21020384633	195225.21020384633
75122.69031385487	5767.920975593965	5767.920975593965
0.0	49620.65298292494	49620.65298292494
19398.054182343847	458985.3535559754	458985.3535559754
15574.14247011742	36210.73286296348	36210.73286296348
33864.26432406216	8457.357703882579	8457.357703882579
0.0	269762.2876220562	269762.2876220562
129799.85786321668	22710.42255406849	22710.42255406849
97300.58481542363	760129.1192029122	760129.1192029122
22800.166364827222	151848.49346157082	151848.49346157082
11661.798613954881	1022464.5928321909	1022464.5928321909
39504.479357842814	2289232.586489728	2289232.586489728
27958.885507112285	1339371.810255316	1339371.810255316
0.0	84576.33982961577	84576.33982961577
36745.56655989924	225566.2061009488	225566.2061009488
0.0	238707.69776594936	238707.69776594936
23353.27440690573	1643075.911220237	1643075.911220237
46185.19284185487	520917.30242165737	520917.30242165737
23929.412732583143	18241.300365061248	18241.300365061248
17056.34717710349	363320.8296944987	363320.8296944987
43568.41456162949	663799.541845643	663799.541845643
51167.11987249477	125774.3049165028	125774.3049165028
80960.1150242055	222618.6899328113	222618.6899328113
33803.72669837386	79841.97965841778	79841.97965841778
35926.078647567854	127463.99910868108	127463.99910868108
31167.701884349153	824576.1951574989	824576.1951574989
43772.061076714715	41317.47707027216	41317.47707027216
73028.44970369541	210823.65930796927	210823.65930796927
23591.445521545207	448857.58077209926	448857.58077209926
13954.038216764879	286634.722110567	286634.722110567
105071.37223247041	15808.62225459565	15808.62225459565
17416.95864709067	425178.3355759888	425178.3355759888
11685.391233214343	183602.70396556458	183602.70396556458
0.0	224179.09219385404	224179.09219385404
37005.272167724244	8987.803065226495	8987.803065226495
30549.794704001404	29249.191475290314	29249.191475290314
31775.204516369522	375914.55409588775	375914.55409588775
14291.916597287953	113307.53792655718	113307.53792655718
39660.08484235513	35465.130705620504	35465.130705620504
61521.189894687355	134474.52642278187	134474.52642278187
31956.297961761695	23106.647611347427	23106.647611347427
72012.10320121622	16575.454701631388	16575.454701631388
33523.00044218866	357230.8207228307	357230.8207228307
21289.995812692403	84709.48972362473	84709.48972362473
24001.321214496635	164804.49996287888	164804.49996287888
17194.70071464706	42822.24018137048	42822.24018137048
110340.8818186508	6936.139642186446	6936.139642186446
67811.62623329078	8997.602604742915	8997.602604742915
137708.77826369874	1082146.0139194138	1082146.0139194138
46600.19393734902	71331.99060966671	71331.99060966671
38247.74170341	1035210.517097746	1035210.517097746
26105.564260752017	32131.277654466023	32131.277654466023
81123.79141486733	401298.4688373983	401298.4688373983
14673.061295840664	48963.22873825707	48963.22873825707
14923.33162741703	69067.8896192653	69067.8896192653
0.0	223851.4245311209	223851.4245311209
12156.9766951671	78575.18481379373	78575.18481379373
15004.863507920374	595861.8666298975	595861.8666298975
50794.27650781327	189618.61807276393	189618.61807276393
0.0	246946.06440166652	246946.06440166652
41589.097839271075	163734.6137674899	163734.6137674899
50491.651691029634	104284.54490401135	104284.54490401135
88408.19915918366	114474.65516954155	114474.65516954155
9376.439442680192	1366542.6565821837	1366542.6565821837
0.0	653477.3087122886	653477.3087122886
56267.70739666251	24686.083262695764	24686.083262695764
30077.795340991834	1185718.6355544827	1185718.6355544827
0.0	62256.197513730316	62256.197513730316
82248.71896925993	9509.596716768687	9509.596716768687
38216.69990275316	19188.15294167613	19188.15294167613
83149.8888881829	147342.87687643964	147342.87687643964
24869.41248609147	53915.05234741854	53915.05234741854
12389.864895761417	47512.99716962395	47512.99716962395
41120.148865469644	49438.0914078548	49438.0914078548
39952.15018309849	50263.17641057122	50263.17641057122
15232.649752487192	153562.56732005725	153562.56732005725
10485.837085243813	312508.0413067165	312508.0413067165
26089.63216818036	10227.555597966937	10227.555597966937
0.0	7864.489765346427	7864.489765346427
35085.85860486594	21964.732815099476	21964.732815099476
100742.19073607425	21155.445992879173	21155.445992879173
77204.50630233722	853814.920116513	853814.920116513
22489.377961838	96210.62253863356	96210.62253863356
38059.1766416775	39295.307870865676	39295.307870865676
109729.8818095994	158422.61072624486	158422.61072624486
20099.048829763924	830135.0078752701	830135.0078752701
62564.867420537805	13906.8557752249	13906.8557752249
26312.372030380917	96037.527589892	96037.527589892
18219.601924407372	228316.34567081355	228316.34567081355
20360.878575386607	207582.87751164596	207582.87751164596
18102.1754027156	437947.84953119536	437947.84953119536
15895.249813071245	40869.35953732646	40869.35953732646
14681.423387977231	231154.132630107	231154.132630107
75285.6591531752	41073.46602367984	41073.46602367984
40565.57335191582	19656.71694619749	19656.71694619749
0.0	392663.9956979772	392663.9956979772
24521.029146958826	51449.82570703548	51449.82570703548
56889.31474833808	72430.74625710453	72430.74625710453
14308.157142122984	29981.969133904575	29981.969133904575
24190.107415973307	13015.570045928303	13015.570045928303
86549.8953805727	1239513.2574544295	1239513.2574544295
39064.60277951102	284094.84575470357	284094.84575470357
91960.67495242956	604778.0484546989	604778.0484546989
47885.97485044266	196786.8472568227	196786.8472568227
43987.59290246685	18566.043950317006	18566.043950317006
0.0	97009.87330610595	97009.87330610595
50499.271550496276	50465.182672232884	50465.182672232884
47827.726067629905	73939.76407918695	73939.76407918695
21205.81381092921	99813.0041841597	99813.0041841597
70378.70003019033	1208738.2549841201	1208738.2549841201
15671.010093814406	227785.24372533566	227785.24372533566
36400.98731421291	494206.44660460437	494206.44660460437
11137.581063597107	100410.86382606688	100410.86382606688
18951.133954861383	153526.04634275113	153526.04634275113
9641.002622537084	33704.46784501485	33704.46784501485
70813.8354915919	56136.444355089356	56136.444355089356
51178.62950059415	113744.10454416086	113744.10454416086
0.0	26971.50452268869	26971.50452268869
49505.10890044914	980903.8559826176	980903.8559826176
22847.64051890686	13328.511397563341	13328.511397563341
0.0	27390.734516140554	27390.734516140554
13883.164577553212	21479.63712049015	21479.63712049015
52975.50522371062	60545.25117214695	60545.25117214695
44749.58693121637	30018.90323458933	30018.90323458933
24604.139636721942	6447.817247336315	6447.817247336315
17800.570447029135	128598.55336631501	128598.55336631501
0.0	255150.00442662864	255150.00442662864
18600.096269044334	184898.22253783207	184898.22253783207
31364.412565565057	38093.75228960975	38093.75228960975
43614.34510615822	185856.21131464728	185856.21131464728
20091.801305949106	184019.4721553907	184019.4721553907
15365.697796923443	651803.3416970765	651803.3416970765
13212.394576610766	36036.14167057407	36036.14167057407
14050.217327023372	18806.29231438952	18806.29231438952
0.0	19408.22503389892	19408.22503389892
13866.14856219025	218865.4689052126	218865.4689052126
17265.876417299587	16038.125553361575	16038.125553361575
18352.083757196644	5867.085518641396	5867.085518641396
26425.24886026787	11307.999533132574	11307.999533132574
7304.668977930937	39441.68306953933	39441.68306953933
50185.76895163005	23159.99996115987	23159.99996115987
40987.40431292583	59702.995189427354	59702.995189427354
14551.109513784639	11667.872264585216	11667.872264585216
35383.61506356069	761924.2637433652	761924.2637433652
0.0	171007.50232919306	171007.50232919306
25928.593518616133	183036.30829305566	183036.30829305566
97021.75074151011	24870.30346490945	24870.30346490945
25297.035399735927	11820.181742761548	11820.181742761548
26821.603003424047	114945.66552348994	114945.66552348994
113903.45498815597	1325398.1365301856	1325398.1365301856
19591.278594191783	67584.33992499871	67584.33992499871
0.0	681099.9166872107	681099.9166872107
89235.72574668383	73126.17035646125	73126.17035646125
73007.37530964597	32921.7804817046	32921.7804817046
63052.19509019186	81686.94247105691	81686.94247105691
25156.35581826531	104305.58388019251	104305.58388019251
22718.715027025733	57117.12139257072	57117.12139257072
39339.20018141996	35500.34865497312	35500.34865497312
0.0	30077.95910099482	30077.95910099482
0.0	282191.0263175905	282191.0263175905
46585.12461277726	313101.67534666683	313101.67534666683
110810.71949827923	415947.9706650189	415947.9706650189
27890.858353081545	2649.972314863911	2649.972314863911
14098.101795026398	244806.06902836755	244806.06902836755
14079.498061587496	32985.67402657583	32985.67402657583
17955.767577129183	136149.46018520574	136149.46018520574
23250.533676853043	68146.85001189054	68146.85001189054
16026.146284789833	31921.293829972175	31921.293829972175
25793.34869519716	16730.502101213704	16730.502101213704
26517.662772827774	38239.51630437249	38239.51630437249
25436.294115283552	4206.7708088364025	4206.7708088364025
18104.60638806067	560491.635433633	560491.635433633
26348.803094975516	16611.71282090364	16611.71282090364
10784.348928544157	133346.0273478212	133346.0273478212
104834.33691564194	245935.97739167538	245935.97739167538
19325.676650110676	195284.62221935467	195284.62221935467
29997.391860386026	399310.02205568866	399310.02205568866
17552.188919564902	71924.33110349473	71924.33110349473
30317.644769632458	32045.07662717984	32045.07662717984
27415.31090563445	668470.7038311092	668470.7038311092
23555.519455943915	444621.84441603784	444621.84441603784
111859.63950134887	51747.1911915072	51747.1911915072
20269.194435745434	877396.2189813469	877396.2189813469
46188.22446533798	507730.2150504745	507730.2150504745
67628.82282259621	90609.16420583763	90609.16420583763
46745.60860319576	1701374.2975537963	1701374.2975537963
19617.68439364027	23490.35541971407	23490.35541971407
53697.3479571219	66921.66237071535	66921.66237071535
31193.270975960648	318508.57316957053	318508.57316957053
55997.12994290758	512539.5333567216	512539.5333567216
0.0	331306.2468349074	331306.2468349074
0.0	48175.50159064383	48175.50159064383
93977.23259759415	71996.71646552595	71996.71646552595
48502.934612940706	28226.061461466288	28226.061461466288
65376.505805997236	8192.337443503466	8192.337443503466
86609.7928738522	95511.25358234116	95511.25358234116
17141.35546121478	66270.33575977897	66270.33575977897
24842.729612048788	31106.18732737649	31106.18732737649
36720.863682389	724192.457809689	724192.457809689
32241.596639827785	85685.9034068237	85685.9034068237
43799.732875387584	13005.814084077378	13005.814084077378
27910.872859956067	231150.92912256677	231150.92912256677
36165.98960141891	43695.75815870285	43695.75815870285
18395.58231124836	145775.00995127994	145775.00995127994
61332.964355420765	22369.73305090818	22369.73305090818
24249.99920673818	74132.66741718164	74132.66741718164
13814.137441241506	22253.096139700483	22253.096139700483
46742.50794322969	213724.06486822103	213724.06486822103
23925.52578728182	932793.6254168942	932793.6254168942
13220.011968671122	12141.120334644134	12141.120334644134
29641.508349012816	274727.2855851695	274727.2855851695
