LPdom_LBVwil	3L	8900347	8995666	0.04942769	0.00210055	0.22479462	0.09215746	1.05282476	-3.43290074	4.1141437
LPdom_LBVwil	3L	8995670	9052799	0.04398756	0.00322797	-0.20877892	-0.20007372	1.08810729	-3.13414412	6.14178992
LPdom_LBVwil	3L	9052817	9137321	0.03237149	0.00214027	0.36101532	0.28284964	0.77336847	-1.96085781	4.87554576
LPdom_LBVwil	3L	9137369	9312581	0.04136753	0.00105505	-0.19796329	-0.15624561	1.33195803	-7.0640078	2.90041676
LPdom_LBVwil	3L	9312609	9362974	0.04365568	0.00345516	-0.04386365	0.01229372	0.84202076	-3.21491515	2.07386326
LPdom_LBVwil	3L	9362975	9470620	0.04284914	0.00154027	0.06793327	0.15221588	0.79335272	-2.96880502	2.99464856
LPdom_LBVwil	3L	9470645	9630977	0.04740135	0.00122994	-0.2690763	-0.23932286	1.1291083	-5.19877681	3.50806327
LPdom_LBVwil	3L	9631030	9735265	0.10979847	0.00198756	-1.3103997	-1.30691746	1.63382598	-5.71913555	4.33084279
LPdom_LBVwil	3L	9735339	9847013	0.0832437	0.00194245	-0.82363839	-0.80229171	1.04028333	-4.73407497	2.21919919
LPdom_LBVwil	3L	9847059	10051922	0.06327499	0.00094474	-0.9147747	-0.74885567	1.37154869	-7.54629984	3.87041486
LPdom_LBVwil	3L	10051949	10192656	0.03524441	0.00121084	-0.69994952	-0.54551301	1.18284829	-6.85478395	3.37288167
LPdom_LBVwil	3L	10192678	10233310	0.03207179	0.00504447	-0.19846427	-0.06634415	0.78483429	-2.44532263	2.21016956
LPdom_LBVwil	3L	10233352	10299985	0.02178217	0.00226426	-0.13873232	0.03173569	0.93791953	-4.87184291	2.08271548
LPdom_LBVwil	3L	10299988	10360786	0.02892365	0.00314633	0.35559597	0.28679612	1.01000814	-2.40801515	4.2852918
LPdom_LBVwil	3L	10360837	10422415	0.05234018	0.00310986	1.33769597	1.12732986	1.2506856	-2.04934957	6.30884745
LPdom_LBVwil	3L	10422418	10457180	0.03917817	0.0060646	0.08396862	0.03128905	0.87028176	-2.76497014	4.43641525
LPdom_LBVwil	3L	10457189	10495471	0.10614937	0.00458199	-1.33846487	-1.10848774	1.61161198	-5.51940865	2.60154385
LPdom_LBVwil	3L	10495485	10547049	0.1259279	0.00330185	-2.0539164	-1.86851834	1.62037556	-6.70443343	2.15911473
LPdom_LBVwil	3L	10547050	10590675	0.119261	0.00460415	-0.79848123	-0.65797479	1.36254989	-5.35537578	5.97926891
LPdom_LBVwil	3L	10590685	10642718	0.09252777	0.00341765	-0.3070187	-0.29650908	1.08337741	-4.62555833	2.389432
LPdom_LBVwil	3L	10642765	10701286	0.10772119	0.00345559	-0.82719228	-0.74540925	1.26735484	-4.39153845	3.18376048
LPdom_LBVwil	3L	10701314	10761575	0.05846525	0.00326048	-0.15885274	0.07732973	1.18610751	-4.76571695	3.15156595
LPdom_LBVwil	3L	10761576	10837240	0.07711048	0.00280554	-0.21904515	-0.20731785	1.04698904	-3.86348859	3.82548556
LPdom_LBVwil	3L	10837243	10957188	0.05209932	0.00143874	-0.27102829	-0.15222967	1.67550296	-4.99695297	4.00916549
LPdom_LBVwil	3L	10957201	11008673	0.04707021	0.00303567	0.18551522	0.05334501	1.37569728	-3.90850703	5.14648326
LPdom_LBVwil	3L	11008699	11062297	0.0662002	0.00330487	0.51391901	0.44116615	1.16745465	-3.13810756	3.87745028
LPdom_LBVwil	3L	11062440	11116268	0.07482459	0.00359964	0.15726274	0.22669173	1.06487946	-3.15413545	3.53188407
LPdom_LBVwil	3L	11116285	11245185	0.11444196	0.001589	-0.8642951	-0.5360636	1.69127492	-7.95261437	2.40458172
LPdom_LBVwil	3L	11245188	11315638	0.06806914	0.00276834	-0.44289728	-0.35279559	1.2879389	-5.69844443	2.44856344
LPdom_LBVwil	3L	11315641	11357541	0.05151567	0.00438883	0.18779289	0.29212424	0.93375837	-4.00592824	2.71045935
LPdom_LBVwil	3L	11357542	11391216	0.03994293	0.00555623	-0.14338107	0.03335185	0.93150234	-5.26541035	3.84252932
LPdom_LBVwil	3L	11391324	11425133	0.04168983	0.0054373	0.30309666	0.28485346	0.87504233	-2.17249868	3.3845486
LPdom_LBVwil	3L	11425267	11489867	0.05489107	0.00322912	0.16303991	0.17604848	1.2353794	-6.35582046	4.54729105
LPdom_LBVwil	3L	11489874	11621622	0.07457701	0.00156622	0.34382162	0.36744544	1.15263057	-3.3457133	3.44676996
LPdom_LBVwil	3L	11621856	11676412	0.0677531	0.00355402	0.29018766	0.25423277	1.06937	-2.97617843	3.9642424
LPdom_LBVwil	3L	11676418	11731935	0.08668491	0.00347109	-0.86227129	-0.72334105	1.66687125	-6.15685656	3.82435306
LPdom_LBVwil	3L	11731962	11777671	0.07422164	0.00347815	-0.1632078	-0.14072126	1.0444187	-5.13235201	2.79949228
LPdom_LBVwil	3L	11777676	11808837	0.07881775	0.00572904	0.02544297	0.06781882	0.75005069	-2.45200829	2.29717075
LPdom_LBVwil	3L	11808853	11838030	0.07571947	0.00667652	-0.58393878	-0.55702371	0.97727609	-3.39062424	2.2941067
LPdom_LBVwil	3L	11838068	11889983	0.07099406	0.00410225	-0.20937513	-0.30469071	0.95746193	-4.05855836	3.76654196
LPdom_LBVwil	3L	11890119	11950279	0.07147204	0.00338465	0.0460656	-0.00537053	1.19031057	-3.48224139	3.50915237
LPdom_LBVwil	3L	11950326	12013930	0.0583191	0.00329756	0.02824774	0.02672433	1.01742554	-3.34692581	2.74722998
LPdom_LBVwil	3L	12013936	12057570	0.04211904	0.00479539	0.13440639	0.11648643	0.87222369	-2.1704451	3.4274599
LPdom_LBVwil	3L	12057573	12103178	0.06712858	0.00434351	0.16046339	0.13637923	0.82711082	-2.7085872	3.00078122
LPdom_LBVwil	3L	12103201	12147040	0.04930374	0.00497105	0.24704357	0.27827968	0.91730362	-2.1374981	2.83765888
