1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
1	1.0000	0.0000							
2	0.5717	0.4283							
2	0.5639	0.4361							
2	0.5642	0.4358							
2	0.5433	0.4567							
2	0.5515	0.4485							
2	0.5540	0.4460							
2	0.5561	0.4439							
2	0.5678	0.4322							
2	0.5432	0.4568							
2	0.5560	0.4440							
2	0.5610	0.4390							
2	0.5540	0.4460							
2	0.5382	0.4618							
2	0.5702	0.4298							
2	0.5515	0.4485							
2	0.5702	0.4298							
2	0.5698	0.4302							
2	0.5596	0.4404							
2	0.5584	0.4416							
2	0.5528	0.4472							
2	0.5622	0.4378							
2	0.5596	0.4404							
2	0.5771	0.4229							
2	0.5756	0.4244							
2	0.5547	0.4453							
2	0.5624	0.4376							
2	0.5685	0.4315							
2	0.5704	0.4296							
2	0.5602	0.4398							
2	0.5668	0.4332							
2	0.5738	0.4262							
2	0.5743	0.4257							
3	0.5502	0.4498							
3	0.5316	0.4684							
3	0.5308	0.4692							
3	0.5230	0.4770							
3	0.5518	0.4482							
3	0.5357	0.4643							
3	0.5386	0.4614							
3	0.5324	0.4676							
3	0.5421	0.4579							
3	0.5558	0.4442							
3	0.5146	0.4854							
3	0.5227	0.4773							
3	0.5280	0.4720							
3	0.5294	0.4706							
3	0.5462	0.4538							
3	0.5308	0.4692							
3	0.5419	0.4581							
3	0.5432	0.4568							
3	0.5347	0.4653							
3	0.5180	0.4820							
4	0.5352	0.4648							
4	0.5377	0.4623							
4	0.5174	0.4826							
4	0.5402	0.4598							
4	0.5187	0.4813							
4	0.5367	0.4633							
4	0.5155	0.4845							
4	0.5354	0.4646							
4	0.5300	0.4700							
4	0.5411	0.4589							
4	0.5324	0.4676							
4	0.5337	0.4663							
4	0.5447	0.4553							
4	0.5258	0.4742							
4	0.5585	0.4415							
4	0.5177	0.4823							
4	0.5257	0.4743							
4	0.5377	0.4623							
4	0.5206	0.4794							
4	0.5289	0.4711							
4	0.5190	0.4810							
4	0.5134	0.4866							
4	0.5377	0.4623							
4	0.5504	0.4496							
4	0.5272	0.4728							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
5	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
6	0.0000	1.0000							
7	0.0000	1.0000							
7	0.0000	1.0000							
7	0.0000	1.0000							
7	0.0000	1.0000							
8	0.0005	0.9995							
8	0.0011	0.9989							
8	0.0027	0.9973							
8	0.0018	0.9982							
8	0.0005	0.9995							
