1	0.0022	0.0000	0.0353	0.7768	0.0000	0.0081	0.0000	0.0000	0.0000	0.1775
1	0.0019	0.0000	0.0453	0.7918	0.0000	0.0012	0.0000	0.0000	0.0000	0.1597
1	0.0053	0.0000	0.0291	0.7931	0.0000	0.0061	0.0000	0.0000	0.0000	0.1663
1	0.0036	0.0000	0.0578	0.7695	0.0000	0.0068	0.0000	0.0000	0.0000	0.1623
1	0.0069	0.0000	0.0481	0.9072	0.0000	0.0104	0.0000	0.0000	0.0000	0.0274
1	0.0002	0.0000	0.0236	0.9201	0.0000	0.0042	0.0000	0.0000	0.0000	0.0518
1	0.0043	0.0000	0.0236	0.5934	0.0000	0.0040	0.0000	0.0000	0.0000	0.3746
1	0.0400	0.0000	0.1600	0.4500	0.0000	0.0300	0.0000	0.0000	0.0000	0.3200
1	0.0072	0.0000	0.0290	0.9259	0.0000	0.0074	0.0000	0.0000	0.0000	0.0305
1	0.0000	0.0000	0.0400	0.2685	0.0000	0.0100	0.0000	0.0000	0.0000	0.6814
1	0.0004	0.0000	0.0234	0.9583	0.0000	0.0056	0.0000	0.0000	0.0000	0.0123
1	0.0400	0.0000	0.1132	0.6885	0.0000	0.0200	0.0000	0.0000	0.0000	0.1382
1	0.0003	0.0000	0.0282	0.9408	0.0000	0.0125	0.0000	0.0000	0.0000	0.0181
1	0.0000	0.0000	0.0226	0.9627	0.0000	0.0062	0.0000	0.0000	0.0000	0.0084
1	0.0400	0.0000	0.1600	0.4500	0.0000	0.0300	0.0000	0.0000	0.0000	0.3200
1	0.0019	0.0000	0.0141	0.8170	0.0000	0.0007	0.0000	0.0000	0.0000	0.1663
1	0.0016	0.0000	0.0268	0.9007	0.0000	0.0009	0.0000	0.0000	0.0000	0.0699
1	0.0071	0.0000	0.0516	0.8174	0.0000	0.0060	0.0000	0.0000	0.0000	0.1179
1	0.0074	0.0000	0.0220	0.9474	0.0000	0.0035	0.0000	0.0000	0.0000	0.0198
1	0.0000	0.0000	0.0155	0.5300	0.0000	0.0018	0.0000	0.0000	0.0000	0.4527
1	0.0000	0.0000	0.0160	0.9692	0.0000	0.0034	0.0000	0.0000	0.0000	0.0113
1	0.0091	0.0000	0.0361	0.8633	0.0000	0.0055	0.0000	0.0000	0.0000	0.0860
1	0.0011	0.0000	0.0165	0.8930	0.0000	0.0055	0.0000	0.0000	0.0000	0.0839
1	0.0029	0.0000	0.0311	0.8734	0.0000	0.0090	0.0000	0.0000	0.0000	0.0836
1	0.0000	0.0000	0.0029	0.9459	0.0000	0.0044	0.0000	0.0000	0.0000	0.0467
1	0.0087	0.0000	0.0384	0.8569	0.0000	0.0079	0.0000	0.0000	0.0000	0.0881
1	0.0022	0.0000	0.0123	0.9346	0.0000	0.0002	0.0000	0.0000	0.0000	0.0506
1	0.0073	0.0000	0.0393	0.8696	0.0000	0.0150	0.0000	0.0000	0.0000	0.0687
1	0.0026	0.0000	0.0316	0.8933	0.0000	0.0027	0.0000	0.0000	0.0000	0.0698
1	0.0045	0.0000	0.0234	0.6644	0.0000	0.0020	0.0000	0.0000	0.0000	0.3057
1	0.0038	0.0000	0.0318	0.7154	0.0000	0.0100	0.0000	0.0000	0.0000	0.2390
1	0.0000	0.0000	0.0140	0.8752	0.0000	0.0087	0.0000	0.0000	0.0000	0.1020
1	0.0400	0.0000	0.2300	0.4000	0.0000	0.0300	0.0000	0.0000	0.0000	0.3000
1	0.0017	0.0000	0.0284	0.9314	0.0000	0.0059	0.0000	0.0000	0.0000	0.0326
1	0.0070	0.0000	0.0725	0.7799	0.0000	0.0077	0.0000	0.0000	0.0000	0.1329
1	0.0007	0.0000	0.0459	0.9283	0.0000	0.0104	0.0000	0.0000	0.0000	0.0147
1	0.0032	0.0000	0.0517	0.8343	0.0000	0.0035	0.0000	0.0000	0.0000	0.1072
1	0.0065	0.0000	0.0311	0.9097	0.0000	0.0158	0.0000	0.0000	0.0000	0.0369
1	0.0054	0.0000	0.0408	0.8362	0.0000	0.0146	0.0000	0.0000	0.0000	0.1030
1	0.0009	0.0000	0.0495	0.9154	0.0000	0.0129	0.0000	0.0000	0.0000	0.0213
1	0.0060	0.0000	0.0634	0.8247	0.0000	0.0133	0.0000	0.0000	0.0000	0.0925
1	0.0002	0.0000	0.0182	0.9656	0.0000	0.0007	0.0000	0.0000	0.0000	0.0152
1	0.0009	0.0000	0.0132	0.7884	0.0000	0.0033	0.0000	0.0000	0.0000	0.1942
1	0.0026	0.0000	0.0269	0.9209	0.0000	0.0049	0.0000	0.0000	0.0000	0.0446
1	0.0059	0.0000	0.0513	0.8498	0.0000	0.0145	0.0000	0.0000	0.0000	0.0784
1	0.0048	0.0000	0.0360	0.7560	0.0000	0.0120	0.0000	0.0000	0.0000	0.1912
1	0.0010	0.0000	0.0350	0.8389	0.0000	0.0039	0.0000	0.0000	0.0000	0.1210
1	0.0041	0.0000	0.0183	0.9113	0.0000	0.0038	0.0000	0.0000	0.0000	0.0625
1	0.0065	0.0000	0.0741	0.7050	0.0000	0.0044	0.0000	0.0000	0.0000	0.2099
1	0.0037	0.0000	0.0174	0.9026	0.0000	0.0095	0.0000	0.0000	0.0000	0.0667
1	0.0033	0.0000	0.0469	0.7363	0.0000	0.0068	0.0000	0.0000	0.0000	0.2066
1	0.0400	0.0000	0.2300	0.4000	0.0000	0.0300	0.0000	0.0000	0.0000	0.3000
1	0.0010	0.0000	0.0324	0.9122	0.0000	0.0107	0.0000	0.0000	0.0000	0.0436
1	0.0002	0.0000	0.0165	0.9312	0.0000	0.0017	0.0000	0.0000	0.0000	0.0505
1	0.0065	0.0000	0.0302	0.9163	0.0000	0.0047	0.0000	0.0000	0.0000	0.0423
1	0.0022	0.0000	0.0368	0.9266	0.0000	0.0134	0.0000	0.0000	0.0000	0.0208
1	0.0103	0.0000	0.0495	0.8562	0.0000	0.0150	0.0000	0.0000	0.0000	0.0690
1	0.0093	0.0000	0.0560	0.8118	0.0000	0.0154	0.0000	0.0000	0.0000	0.1074
1	0.0025	0.0000	0.0438	0.8100	0.0000	0.0062	0.0000	0.0000	0.0000	0.1374
2	0.0000	0.0000	0.0100	0.0000	0.0000	0.0722	0.0000	0.9177	0.0000	0.0000
2	0.0000	0.0000	0.0326	0.0000	0.0000	0.0800	0.0000	0.8873	0.0000	0.0000
2	0.0000	0.0000	0.0124	0.0000	0.0000	0.0134	0.0000	0.9740	0.0000	0.0000
2	0.0000	0.0000	0.0058	0.0000	0.0000	0.0302	0.0000	0.9639	0.0000	0.0000
2	0.0000	0.0000	0.0238	0.0000	0.0000	0.0757	0.0000	0.9004	0.0000	0.0000
2	0.0000	0.0000	0.0140	0.0000	0.0000	0.0492	0.0000	0.9367	0.0000	0.0000
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0417	0.0000	0.9382	0.0000	0.0000
2	0.0000	0.0000	0.0359	0.0000	0.0000	0.0864	0.0000	0.8777	0.0000	0.0000
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0226	0.0000	0.9574	0.0000	0.0000
2	0.0000	0.0000	0.0400	0.0000	0.0000	0.0628	0.0000	0.8971	0.0000	0.0000
2	0.0000	0.0000	0.0299	0.0000	0.0000	0.0355	0.0000	0.9345	0.0000	0.0000
2	0.0001	0.0000	0.0301	0.0003	0.0000	0.0834	0.0000	0.8837	0.0000	0.0024
2	0.0000	0.0000	0.0100	0.0000	0.0000	0.0156	0.0000	0.9743	0.0000	0.0000
2	0.0000	0.0000	0.0194	0.0000	0.0000	0.0153	0.0000	0.9652	0.0000	0.0000
2	0.0000	0.0000	0.0280	0.0000	0.0000	0.0774	0.0000	0.8945	0.0000	0.0000
2	0.0000	0.0000	0.0400	0.0000	0.0000	0.0941	0.0000	0.8658	0.0000	0.0000
2	0.0001	0.0000	0.0306	0.0001	0.0000	0.0738	0.0000	0.8950	0.0000	0.0003
2	0.0000	0.0000	0.0400	0.0000	0.0000	0.0533	0.0000	0.9067	0.0000	0.0000
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0262	0.0000	0.9537	0.0000	0.0000
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0230	0.0000	0.9569	0.0000	0.0000
2	0.0000	0.0000	0.0236	0.0000	0.0000	0.0187	0.0000	0.9577	0.0000	0.0000
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0048	0.0000	0.9752	0.0000	0.0000
2	0.0000	0.0000	0.0261	0.0000	0.0000	0.0633	0.0000	0.9105	0.0000	0.0000
2	0.0000	0.0000	0.0434	0.0055	0.0000	0.0617	0.0000	0.8731	0.0000	0.0162
2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0153	0.0000	0.9846	0.0000	0.0000
2	0.0001	0.0000	0.0159	0.0000	0.0000	0.0120	0.0000	0.9719	0.0000	0.0000
2	0.0001	0.0000	0.0124	0.0001	0.0000	0.0248	0.0000	0.9623	0.0000	0.0002
2	0.0000	0.0000	0.0200	0.0000	0.0000	0.0091	0.0000	0.9708	0.0000	0.0000
2	0.0000	0.0000	0.0264	0.0000	0.0000	0.0747	0.0000	0.8989	0.0000	0.0000
2	0.0000	0.0000	0.0104	0.0000	0.0000	0.0349	0.0000	0.9544	0.0000	0.0003
2	0.0000	0.0000	0.0098	0.0000	0.0000	0.0210	0.0000	0.9692	0.0000	0.0000
2	0.0000	0.0000	0.0379	0.0000	0.0000	0.0635	0.0000	0.8985	0.0000	0.0000
3	0.0000	0.0000	0.0869	0.0000	0.9084	0.0044	0.0000	0.0000	0.0000	0.0002
3	0.0003	0.0000	0.1742	0.0016	0.7821	0.0106	0.0000	0.0264	0.0000	0.0048
3	0.0000	0.0000	0.1368	0.0002	0.8482	0.0124	0.0000	0.0000	0.0000	0.0024
3	0.0000	0.0000	0.1332	0.0000	0.8667	0.0000	0.0000	0.0000	0.0000	0.0000
3	0.0007	0.0000	0.1594	0.0075	0.8266	0.0004	0.0000	0.0000	0.0000	0.0053
3	0.0000	0.0000	0.0958	0.0001	0.8940	0.0100	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.1055	0.0105	0.8628	0.0203	0.0000	0.0006	0.0000	0.0002
3	0.0001	0.0000	0.1883	0.0000	0.6844	0.0434	0.0002	0.0835	0.0001	0.0000
3	0.0000	0.0000	0.1700	0.0000	0.7999	0.0300	0.0000	0.0000	0.0000	0.0000
3	0.0004	0.0000	0.1485	0.0150	0.8221	0.0095	0.0000	0.0000	0.0000	0.0045
3	0.0000	0.0000	0.1656	0.0000	0.8314	0.0029	0.0000	0.0000	0.0000	0.0000
3	0.0005	0.0004	0.0901	0.0011	0.8817	0.0206	0.0005	0.0000	0.0000	0.0051
3	0.0000	0.0000	0.1682	0.0000	0.8054	0.0264	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.1203	0.0000	0.8735	0.0061	0.0000	0.0000	0.0000	0.0000
3	0.0003	0.0000	0.1318	0.0100	0.8481	0.0050	0.0000	0.0000	0.0000	0.0047
3	0.0000	0.0000	0.1468	0.0018	0.8432	0.0051	0.0000	0.0000	0.0001	0.0029
3	0.0000	0.0000	0.1516	0.0000	0.8256	0.0227	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.1264	0.0000	0.8482	0.0253	0.0000	0.0000	0.0000	0.0000
3	0.0001	0.0000	0.1804	0.0004	0.7984	0.0200	0.0000	0.0000	0.0000	0.0006
3	0.0000	0.0000	0.1120	0.0000	0.8714	0.0165	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1406	0.0000	0.8535	0.0058	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1060	0.0000	0.8776	0.0159	0.0000	0.0001	0.0000	0.0003
4	0.0010	0.0000	0.1003	0.0000	0.8834	0.0152	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0914	0.0000	0.8985	0.0100	0.0000	0.0000	0.0000	0.0000
4	0.0002	0.0001	0.1328	0.0000	0.8408	0.0259	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1154	0.0000	0.8741	0.0104	0.0000	0.0000	0.0000	0.0000
4	0.0015	0.0002	0.1762	0.0000	0.7863	0.0334	0.0012	0.0008	0.0000	0.0002
4	0.0003	0.0000	0.1553	0.0000	0.7371	0.0091	0.0000	0.0981	0.0000	0.0000
4	0.0063	0.0002	0.1638	0.0115	0.7569	0.0342	0.0001	0.0186	0.0045	0.0039
4	0.0001	0.0000	0.1540	0.0001	0.8441	0.0000	0.0000	0.0000	0.0000	0.0017
4	0.0000	0.0000	0.0960	0.0000	0.8886	0.0154	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1631	0.0000	0.8264	0.0100	0.0000	0.0000	0.0000	0.0005
4	0.0000	0.0000	0.1912	0.0017	0.8069	0.0000	0.0000	0.0000	0.0000	0.0001
4	0.0000	0.0000	0.1778	0.0000	0.8020	0.0200	0.0000	0.0000	0.0000	0.0001
4	0.0044	0.0001	0.1116	0.0356	0.8066	0.0079	0.0018	0.0000	0.0000	0.0321
4	0.0000	0.0000	0.1249	0.0000	0.8699	0.0052	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1125	0.0001	0.8813	0.0058	0.0000	0.0000	0.0000	0.0003
4	0.0000	0.0000	0.1235	0.0000	0.8632	0.0133	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1007	0.0000	0.8938	0.0054	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.1276	0.0000	0.8464	0.0258	0.0000	0.0000	0.0000	0.0000
4	0.0002	0.0000	0.1664	0.0000	0.8134	0.0200	0.0000	0.0000	0.0000	0.0000
4	0.0032	0.0009	0.1594	0.0000	0.8319	0.0030	0.0013	0.0000	0.0000	0.0002
4	0.0000	0.0000	0.1059	0.0000	0.8906	0.0034	0.0000	0.0000	0.0000	0.0000
4	0.0006	0.0000	0.1155	0.0011	0.8749	0.0057	0.0000	0.0000	0.0000	0.0022
4	0.0000	0.0000	0.1569	0.0005	0.8320	0.0101	0.0000	0.0000	0.0000	0.0005
5	0.0085	0.0000	0.0050	0.0000	0.0000	0.0686	0.0000	0.0000	0.9177	0.0001
5	0.0031	0.0000	0.0128	0.0000	0.0000	0.0637	0.0000	0.0000	0.9203	0.0000
5	0.0035	0.0531	0.0156	0.0000	0.0000	0.0518	0.0126	0.0000	0.8633	0.0000
5	0.0033	0.0000	0.0000	0.0000	0.0000	0.0528	0.0000	0.0000	0.9439	0.0000
5	0.0174	0.0000	0.0004	0.0000	0.0000	0.0288	0.0208	0.0000	0.9317	0.0009
5	0.0252	0.0000	0.0100	0.0000	0.0000	0.0409	0.0000	0.0000	0.9238	0.0000
5	0.0082	0.0030	0.0059	0.0000	0.0000	0.0539	0.0007	0.0000	0.9280	0.0002
5	0.0029	0.0000	0.0019	0.0000	0.0000	0.0404	0.0567	0.0000	0.8981	0.0000
5	0.0042	0.0000	0.0110	0.0000	0.0000	0.0631	0.0102	0.0000	0.9114	0.0000
5	0.0030	0.0000	0.0000	0.0000	0.0000	0.0538	0.0003	0.0000	0.9429	0.0000
5	0.0000	0.0000	0.0100	0.0000	0.0000	0.0599	0.0000	0.0000	0.9300	0.0000
5	0.0175	0.0000	0.0117	0.0000	0.0000	0.0078	0.0003	0.0000	0.9627	0.0000
5	0.0218	0.0001	0.0023	0.0000	0.0000	0.0581	0.0000	0.0000	0.9175	0.0002
5	0.0306	0.0000	0.0170	0.0000	0.0000	0.0570	0.0012	0.0000	0.8937	0.0005
5	0.0000	0.0000	0.0050	0.0000	0.0000	0.0261	0.0000	0.0000	0.9689	0.0000
5	0.0089	0.0001	0.0100	0.0000	0.0000	0.0437	0.0232	0.0000	0.9141	0.0000
5	0.0011	0.0000	0.0008	0.0000	0.0000	0.0386	0.0000	0.0000	0.9595	0.0000
5	0.0010	0.0000	0.0023	0.0000	0.0000	0.0522	0.0000	0.0000	0.9444	0.0000
5	0.0009	0.0000	0.0100	0.0000	0.0000	0.0245	0.0000	0.0000	0.9645	0.0000
5	0.0260	0.0029	0.0045	0.0000	0.0000	0.0371	0.0000	0.0000	0.9284	0.0010
5	0.0146	0.0000	0.0147	0.0000	0.0000	0.0423	0.0007	0.0000	0.9275	0.0001
5	0.0315	0.0000	0.0057	0.0000	0.0000	0.0777	0.0208	0.0000	0.8632	0.0011
5	0.0079	0.0000	0.0009	0.0000	0.0000	0.0516	0.0257	0.0000	0.9139	0.0000
5	0.0000	0.0000	0.0047	0.0000	0.0000	0.0284	0.0000	0.0000	0.9668	0.0000
5	0.0065	0.0022	0.0147	0.0000	0.0000	0.0511	0.0209	0.0000	0.9046	0.0000
5	0.0182	0.0005	0.0170	0.0000	0.0000	0.0538	0.0263	0.0000	0.8841	0.0001
5	0.0038	0.0000	0.0070	0.0000	0.0000	0.0760	0.0253	0.0000	0.8877	0.0000
5	0.0096	0.0022	0.0081	0.0000	0.0000	0.0536	0.0044	0.0000	0.9220	0.0000
5	0.0037	0.0000	0.0150	0.0000	0.0000	0.0411	0.0077	0.0000	0.9324	0.0000
5	0.0000	0.0000	0.0030	0.0000	0.0000	0.0573	0.0189	0.0000	0.9208	0.0000
5	0.0010	0.0294	0.0057	0.0000	0.0000	0.0720	0.0324	0.0000	0.8595	0.0000
5	0.0349	0.0000	0.0200	0.0000	0.0000	0.0392	0.0000	0.0000	0.9044	0.0013
5	0.0045	0.0011	0.0153	0.0000	0.0000	0.0703	0.0041	0.0000	0.9047	0.0000
5	0.0149	0.0000	0.0047	0.0000	0.0000	0.0408	0.0016	0.0000	0.9381	0.0000
5	0.0317	0.0000	0.0030	0.0000	0.0000	0.0528	0.0485	0.0000	0.8636	0.0004
5	0.0035	0.0000	0.0022	0.0000	0.0000	0.0246	0.0000	0.0000	0.9697	0.0000
5	0.0159	0.0105	0.0098	0.0000	0.0000	0.0377	0.0147	0.0000	0.9114	0.0000
5	0.0106	0.0000	0.0152	0.0000	0.0000	0.0273	0.0000	0.0000	0.9468	0.0000
5	0.0037	0.0000	0.0019	0.0000	0.0000	0.0267	0.0033	0.0000	0.9644	0.0000
5	0.0001	0.0000	0.0100	0.0000	0.0000	0.0186	0.0000	0.0000	0.9712	0.0000
5	0.0150	0.0062	0.0000	0.0000	0.0000	0.0463	0.0000	0.0000	0.9323	0.0001
5	0.0035	0.0000	0.0048	0.0000	0.0000	0.0364	0.0000	0.0000	0.9553	0.0000
5	0.0180	0.0113	0.0077	0.0000	0.0000	0.0504	0.0699	0.0000	0.8425	0.0001
5	0.0214	0.0000	0.0002	0.0000	0.0000	0.0748	0.0271	0.0000	0.8755	0.0009
5	0.0060	0.0022	0.0053	0.0000	0.0000	0.0537	0.0970	0.0000	0.8357	0.0000
5	0.0179	0.0116	0.0139	0.0000	0.0000	0.0769	0.0390	0.0000	0.8407	0.0000
5	0.0001	0.0000	0.0200	0.0000	0.0000	0.0433	0.0000	0.0000	0.9365	0.0000
5	0.0074	0.0001	0.0073	0.0000	0.0000	0.0385	0.0123	0.0000	0.9343	0.0000
5	0.0047	0.0719	0.0045	0.0000	0.0000	0.0714	0.0354	0.0000	0.8120	0.0000
5	0.0013	0.0000	0.0049	0.0000	0.0000	0.0417	0.0049	0.0000	0.9472	0.0000
5	0.0030	0.0116	0.0153	0.0000	0.0000	0.0400	0.0014	0.0000	0.9286	0.0000
5	0.0043	0.0000	0.0007	0.0000	0.0000	0.0632	0.0000	0.0000	0.9317	0.0000
5	0.0032	0.0004	0.0022	0.0000	0.0000	0.0410	0.0013	0.0000	0.9519	0.0000
5	0.0160	0.0000	0.0029	0.0000	0.0000	0.0416	0.0000	0.0000	0.9392	0.0002
5	0.0047	0.0000	0.0203	0.0000	0.0000	0.0125	0.0000	0.0000	0.9624	0.0000
5	0.0100	0.0024	0.0000	0.0000	0.0000	0.0487	0.0043	0.0000	0.9346	0.0000
5	0.0026	0.0000	0.0100	0.0000	0.0000	0.0670	0.0000	0.0000	0.9203	0.0000
5	0.0298	0.0000	0.0114	0.0000	0.0000	0.0509	0.0108	0.0000	0.8971	0.0000
5	0.0262	0.0000	0.0001	0.0000	0.0000	0.0306	0.0000	0.0000	0.9416	0.0014
5	0.0121	0.0000	0.0025	0.0000	0.0000	0.0747	0.0342	0.0000	0.8762	0.0002
5	0.0011	0.0000	0.0044	0.0000	0.0000	0.0469	0.0000	0.0000	0.9476	0.0000
5	0.0053	0.0000	0.0042	0.0000	0.0000	0.0419	0.0000	0.0000	0.9486	0.0000
5	0.0137	0.0000	0.0212	0.0000	0.0000	0.0577	0.0105	0.0000	0.8969	0.0000
5	0.0134	0.0000	0.0010	0.0000	0.0000	0.0531	0.0000	0.0000	0.9324	0.0000
5	0.0040	0.0000	0.0000	0.0000	0.0000	0.0225	0.0000	0.0000	0.9734	0.0000
5	0.0111	0.0000	0.0075	0.0000	0.0000	0.0559	0.0061	0.0000	0.9194	0.0000
5	0.0000	0.0000	0.0100	0.0000	0.0000	0.0494	0.0000	0.0000	0.9406	0.0000
5	0.0051	0.0011	0.0117	0.0000	0.0000	0.0537	0.0554	0.0000	0.8730	0.0000
5	0.0000	0.0000	0.0011	0.0000	0.0000	0.0504	0.0000	0.0000	0.9484	0.0000
5	0.0241	0.0001	0.0192	0.0000	0.0000	0.0421	0.0280	0.0000	0.8865	0.0000
5	0.0148	0.0001	0.0018	0.0000	0.0000	0.0524	0.0024	0.0000	0.9284	0.0001
6	0.0033	0.0083	0.0098	0.0000	0.0000	0.0560	0.9185	0.0000	0.0041	0.0000
6	0.0002	0.0001	0.0058	0.0000	0.0000	0.0367	0.9570	0.0000	0.0000	0.0000
6	0.0202	0.0000	0.0236	0.0000	0.0000	0.0706	0.8818	0.0000	0.0037	0.0001
6	0.0043	0.0000	0.0112	0.0000	0.0000	0.0257	0.9587	0.0000	0.0000	0.0000
6	0.0008	0.0000	0.0100	0.0000	0.0000	0.0205	0.9680	0.0000	0.0006	0.0000
6	0.0064	0.0004	0.0126	0.0000	0.0000	0.0338	0.9467	0.0000	0.0000	0.0000
6	0.0002	0.0000	0.0059	0.0000	0.0000	0.0315	0.9501	0.0000	0.0124	0.0000
6	0.0123	0.0000	0.0102	0.0000	0.0000	0.0395	0.8874	0.0000	0.0506	0.0000
6	0.0064	0.0001	0.0068	0.0000	0.0000	0.0545	0.8982	0.0000	0.0340	0.0000
6	0.0024	0.0000	0.0157	0.0000	0.0000	0.0419	0.9382	0.0000	0.0018	0.0000
6	0.0057	0.0000	0.0288	0.0000	0.0000	0.0595	0.9060	0.0000	0.0000	0.0000
6	0.0035	0.0000	0.0081	0.0000	0.0000	0.0424	0.9423	0.0000	0.0036	0.0000
6	0.0082	0.0004	0.0177	0.0000	0.0000	0.0576	0.9159	0.0000	0.0000	0.0000
6	0.0047	0.0002	0.0168	0.0000	0.0000	0.0300	0.9482	0.0000	0.0000	0.0000
6	0.0018	0.0000	0.0100	0.0000	0.0000	0.0408	0.9386	0.0000	0.0088	0.0000
6	0.0000	0.0000	0.0130	0.0000	0.0000	0.0522	0.9348	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0029	0.0000	0.0000	0.0318	0.9617	0.0000	0.0035	0.0000
6	0.0155	0.0000	0.0184	0.0000	0.0000	0.0563	0.9097	0.0000	0.0000	0.0000
6	0.0094	0.0000	0.0134	0.0000	0.0000	0.0705	0.9066	0.0000	0.0000	0.0000
6	0.0032	0.0000	0.0125	0.0000	0.0000	0.0287	0.9499	0.0000	0.0056	0.0000
6	0.0047	0.0000	0.0220	0.0000	0.0000	0.0268	0.9464	0.0000	0.0000	0.0000
6	0.0086	0.0000	0.0081	0.0000	0.0000	0.0418	0.9391	0.0000	0.0024	0.0000
6	0.0013	0.0000	0.0045	0.0000	0.0000	0.0326	0.9616	0.0000	0.0000	0.0000
6	0.0034	0.0014	0.0174	0.0000	0.0000	0.0545	0.9232	0.0000	0.0000	0.0000
6	0.0021	0.0000	0.0184	0.0000	0.0000	0.0355	0.9050	0.0000	0.0388	0.0000
6	0.0003	0.0000	0.0113	0.0000	0.0000	0.0404	0.9464	0.0000	0.0015	0.0000
6	0.0145	0.0063	0.0188	0.0000	0.0000	0.0451	0.9090	0.0000	0.0063	0.0000
6	0.0042	0.0000	0.0060	0.0000	0.0000	0.0525	0.9065	0.0000	0.0307	0.0000
6	0.0156	0.0000	0.0116	0.0000	0.0000	0.0643	0.9085	0.0000	0.0000	0.0000
6	0.3000	0.0000	0.0900	0.0000	0.0000	0.2268	0.3831	0.0000	0.0000	0.0000
6	0.0069	0.0000	0.0135	0.0000	0.0000	0.0433	0.9323	0.0000	0.0039	0.0002
6	0.0002	0.0000	0.0269	0.0000	0.0000	0.0161	0.9566	0.0000	0.0000	0.0000
6	0.0014	0.0000	0.0126	0.0000	0.0000	0.0111	0.9748	0.0000	0.0000	0.0000
6	0.0029	0.0000	0.0190	0.0000	0.0000	0.0289	0.9490	0.0000	0.0000	0.0001
6	0.0193	0.0000	0.0199	0.0000	0.0000	0.0563	0.9044	0.0000	0.0000	0.0000
6	0.0172	0.0089	0.0061	0.0000	0.0000	0.0743	0.8254	0.0000	0.0677	0.0003
6	0.0088	0.0000	0.0000	0.0000	0.0000	0.0310	0.9601	0.0000	0.0000	0.0000
6	0.0297	0.0035	0.0213	0.0000	0.0000	0.0750	0.8705	0.0000	0.0000	0.0000
6	0.3000	0.0000	0.0900	0.0000	0.0000	0.2300	0.3800	0.0000	0.0000	0.0000
6	0.0013	0.0000	0.0200	0.0000	0.0000	0.0310	0.9413	0.0000	0.0064	0.0000
6	0.0013	0.0000	0.0083	0.0000	0.0000	0.0280	0.9624	0.0000	0.0000	0.0000
6	0.0150	0.0000	0.0100	0.0000	0.0000	0.0263	0.9482	0.0000	0.0004	0.0000
6	0.0000	0.0000	0.0100	0.0000	0.0000	0.0235	0.9665	0.0000	0.0000	0.0000
